Year,UserId,TotAnswers
2019,94813,21
2019,6361,21
2019,107680,21
2019,42672,21
2019,78578,21
2019,24272,21
2020,94610,21
2019,41651,21
2020,64281,21
2019,11022,21
2019,95798,21
2019,26008,21
2019,99254,21
2019,22122,21
2019,115916,21
2019,23122,21
2020,79509,21
2019,53679,21
2019,71676,21
2020,199,21
2019,98323,21
2019,22960,21
2020,80802,21
2019,8167,21
2019,85821,21
2019,41178,21
2019,94930,21
2019,39045,21
2019,62421,21
2019,43127,21
2019,86104,21
2020,54368,21
2019,72916,21
2019,24990,21
2019,111768,21
2019,8487,21
2020,69321,21
2019,31183,21
2019,96764,21
2019,11920,21
2019,91523,21
2019,12619,21
2020,79096,21
2020,8886,21
2020,93413,21
2019,47288,21
2019,61791,21
2019,28447,21
2019,96561,21
2019,34821,21
2019,102357,21
2019,9101,21
2020,116780,21
2019,1772,21
2019,97260,21
2019,29165,21
2019,63057,21
2020,32709,21
2019,88842,21
2019,46301,21
2019,89123,21
2019,50479,21
2019,81890,21
2019,12076,21
2019,108990,21
2019,52020,21
2019,110012,21
2019,7682,21
2020,83894,21
2019,2812,21
2019,102532,21
2020,28059,21
2020,108603,21
2019,29474,21
2019,108149,21
2019,49942,21
2019,61442,21
2019,45597,21
2019,76384,21
2019,29527,21
2019,68039,21
2019,35000,21
2020,62769,21
2019,7119,21
2019,106940,21
2019,20388,21
2019,84898,21
2019,51969,21
2020,114657,21
2019,28623,21
2019,61639,21
2019,35027,21
2019,111392,21
2019,48205,21
2019,73001,21
2019,13363,21
2019,69324,21
2019,28876,21
2020,80011,21
2019,34500,21
2020,67531,21
2019,13046,21
2020,92360,21
2019,48357,21
2020,101139,21
2020,48354,21
2019,88904,21
2019,30429,21
2019,113782,21
2019,49622,21
2019,82363,21
2020,53047,21
2019,88979,21
2020,17852,21
2019,93797,21
2019,35700,21
2019,79285,21
2019,1538,21
2019,82795,21
2019,33786,21
2019,75883,21
2019,33697,21
2019,4637,21
2019,18833,21
2019,99226,20
2019,50993,20
2019,77504,20
2019,14010,20
2019,82328,20
2019,28763,20
2019,80274,20
2019,51443,20
2019,83369,20
2019,38825,20
2019,82998,20
2019,24052,20
2020,103592,20
2019,15485,20
2019,74767,20
2019,29091,20
2019,103613,20
2019,46375,20
2019,83195,20
2019,3895,20
2019,86837,20
2019,35861,20
2020,68627,20
2019,33825,20
2019,91992,20
2019,24584,20
2020,98890,20
2019,29068,20
2020,102543,20
2019,46272,20
2019,115740,20
2020,24479,20
2019,76490,20
2019,55905,20
2019,110644,20
2019,16676,20
2019,69058,20
2019,41757,20
2019,70330,20
2019,17402,20
2019,93331,20
2020,10374,20
2019,66494,20
2019,57534,20
2019,104008,20
2019,3551,20
2019,91406,20
2019,5507,20
2019,80839,20
2019,39714,20
2019,71081,20
2019,32043,20
2019,71002,20
2019,19512,20
2019,106631,20
2019,30220,20
2020,104222,20
2019,49641,20
2020,69975,20
2019,13474,20
2019,85738,20
2020,16245,20
2020,93797,20
2020,3616,20
2020,76907,20
2019,16296,20
2019,115957,20
2019,19367,20
2020,64352,20
2019,48957,20
2019,91107,20
2019,31309,20
2019,70042,20
2019,57352,20
2019,69724,20
2019,32761,20
2020,94600,20
2019,16040,20
2020,86002,20
2019,22002,20
2019,65782,20
2019,15832,20
2019,110452,20
2019,50851,20
2019,115849,20
2019,13901,20
2019,82011,20
2019,56579,20
2020,86135,20
2019,38085,20
2019,66710,20
2019,47033,20
2019,71338,20
2019,9543,20
2019,108799,20
2019,23665,20
2019,108860,20
2019,39056,20
2019,86131,20
2019,41586,20
2019,58989,20
2019,8200,20
2019,68131,20
2020,3431,20
2019,110287,20
2020,13624,20
2019,84356,20
2020,23294,20
2019,71245,20
2019,18750,20
2019,99281,20
2019,47599,20
2020,115469,20
2019,20048,20
2019,105307,20
2019,51290,20
2019,78887,20
2019,34410,20
2019,78695,20
2019,7801,20
2019,67036,20
2019,27931,20
2019,96046,20
2019,15335,20
2019,78699,20
2019,54424,20
2019,97837,20
2020,54395,20
2019,95678,20
2019,17082,20
2020,107195,20
2020,42980,20
2020,59901,20
2019,54767,20
2019,63013,20
2019,2802,20
2019,73747,20
2019,17820,20
2019,78214,20
2020,6250,20
2019,60551,20
2019,3080,20
2019,107336,20
2020,45539,20
2020,115167,20
2019,52416,20
2019,90057,20
2020,20878,20
2019,96408,20
2020,20679,20
2019,105606,20
2019,35903,20
2020,59873,20
2020,5891,20
2019,111786,20
2019,11637,20
2019,88486,20
2019,11547,20
2019,89571,20
2019,52922,20
2019,80001,20
2019,43961,20
2019,72349,20
2019,27325,20
2019,62792,20
2020,43810,20
2020,60262,20
2019,20628,20
2019,74226,20
2019,44808,20
2019,114410,20
2019,5828,20
2020,72795,20
2020,25226,20
2020,104336,20
2019,27868,20
2019,72486,20
2019,14884,20
2019,51474,20
2020,7084,20
2019,55385,20
2019,17923,20
2020,21303,20
2019,17939,20
2019,118491,19
2019,34503,19
2019,118640,19
2019,49648,19
2019,118970,19
2019,40547,19
2019,117392,19
2019,43754,19
2019,117311,19
2019,38191,19
2019,117872,19
2019,34173,19
2019,117281,19
2019,39794,19
2019,60082,19
2019,22953,19
2019,98064,19
2019,653,19
2019,72693,19
2020,31946,19
2019,113923,19
2020,39949,19
2019,63313,19
2019,44703,19
2019,64185,19
2019,32061,19
2019,73167,19
2019,23022,19
2019,102137,19
2019,40895,19
2019,72227,19
2020,23012,19
2019,111681,19
2019,22975,19
2019,67019,19
2019,58118,19
2019,112622,19
2019,35628,19
2019,63189,19
2020,31153,19
2019,111630,19
2020,53061,19
2019,60366,19
2019,42596,19
2019,68002,19
2019,31209,19
2019,65333,19
2019,44274,19
2020,97059,19
2019,37977,19
2019,115361,19
2019,35828,19
2019,114066,19
2019,44097,19
2019,73164,19
2019,44401,19
2020,61003,19
2020,48219,19
2019,105695,19
2020,1921,19
2019,109309,19
2019,3004,19
2020,75101,19
2020,31454,19
2019,62558,19
2019,58201,19
2019,85886,19
2019,53321,19
2019,62028,19
2019,31686,19
2020,111195,19
2019,58137,19
2019,59135,19
2020,30229,19
2019,59462,19
2019,3350,19
2019,93631,19
2019,26760,19
2019,74292,19
2020,57496,19
2019,58970,19
2019,53386,19
2019,62492,19
2019,24383,19
2019,93718,19
2019,47028,19
2019,75079,19
2019,34736,19
2019,110262,19
2019,51176,19
2020,65141,19
2019,6178,19
2019,113051,19
2020,41586,19
2019,73106,19
2020,6391,19
2019,112185,19
2020,28116,19
2019,64815,19
2019,816,19
2019,94622,19
2019,37474,19
2020,108950,19
2019,745,19
2019,109109,19
2020,45676,19
2019,100381,19
2019,3270,19
2020,85162,19
2020,33282,19
2019,75658,19
2019,28267,19
2019,102765,19
2020,46179,19
2019,65690,19
2019,56108,19
2019,110978,19
2019,6302,19
2019,100615,19
2019,28460,19
2019,107153,19
2020,42820,19
2019,61737,19
2019,55054,19
2019,65693,19
2019,46103,19
2020,59843,19
2019,56682,19
2019,87009,19
2019,36996,19
2019,83333,19
2019,43667,19
2019,96605,19
2019,44820,19
2019,74016,19
2020,35529,19
2019,102644,19
2019,57224,19
2019,60922,19
2020,32329,19
2019,83254,19
2019,32514,19
2019,76272,19
2019,56947,19
2019,114657,19
2019,29732,19
2020,89229,19
2019,25032,19
2019,70421,19
2019,52353,19
2019,95119,19
2019,5820,19
2020,111273,19
2019,26441,19
2020,68453,19
2019,4011,19
2020,71922,19
2019,45204,19
2019,65600,19
2019,23533,19
2019,106559,19
2019,55081,19
2019,72003,19
2019,54045,19
2019,82464,19
2019,54047,19
2020,58760,19
2019,38543,19
2020,94842,19
2019,25089,19
2019,60725,19
2019,25324,19
2019,69128,19
2019,9652,19
2019,62154,19
2020,12200,19
2019,99307,19
2020,9457,19
2020,106854,19
2019,7203,19
2019,112834,19
2020,9768,19
2019,94724,19
2019,20855,19
2019,102323,19
2019,18245,19
2019,100534,19
2019,12830,19
2019,64514,19
2019,20372,19
2019,88483,19
2019,12285,19
2019,111950,19
2019,19123,19
2019,78823,19
2019,20318,19
2019,84942,19
2020,12757,19
2020,61468,19
2019,19928,19
2019,99173,19
2019,21863,19
2019,100871,19
2019,6951,19
2019,67739,19
2019,11132,19
2019,74960,19
2019,19655,19
2020,106730,19
2019,12368,19
2020,78756,19
2019,19366,19
2019,108498,19
2020,16817,19
2019,98263,19
2019,18274,19
2019,83388,19
2019,21905,19
2020,89280,19
2019,10188,19
2019,21023,19
2019,17446,19
2019,6850,19
2019,21603,19
2019,17634,19
2019,16360,19
2019,9726,19
2020,19334,19
2019,20160,19
2019,12079,19
2019,21507,19
2020,21474,19
2019,18330,19
2019,11479,19
2020,118441,18
2019,4966,18
2019,118625,18
2019,33859,18
2019,117770,18
2019,57058,18
2019,118144,18
2019,50502,18
2019,118714,18
2019,29681,18
2019,85169,18
2019,29670,18
2019,89811,18
2019,36449,18
2019,115185,18
2020,57007,18
2019,91337,18
2019,32174,18
2019,64715,18
2019,37501,18
2019,95915,18
2019,17916,18
2020,94040,18
2019,13794,18
2019,112952,18
2019,7049,18
2019,94036,18
2019,9226,18
2019,88388,18
2019,7170,18
2020,97559,18
2019,14700,18
2019,73207,18
2020,50851,18
2019,69902,18
2019,33490,18
2020,102272,18
2019,26396,18
2019,62816,18
2019,11916,18
2019,104597,18
2019,14176,18
2019,62619,18
2019,18989,18
2019,83459,18
2019,15470,18
2019,66027,18
2019,53559,18
2019,116991,18
2019,8303,18
2019,82266,18
2020,7011,18
2019,83290,18
2019,38545,18
2019,117085,18
2019,34791,18
2019,76204,18
2019,2533,18
2019,89442,18
2019,19050,18
2019,62658,18
2019,214,18
2020,92108,18
2019,39654,18
2019,103955,18
2019,29802,18
2019,82864,18
2020,56713,18
2019,92532,18
2019,27014,18
2019,67795,18
2019,54615,18
2019,105333,18
2019,33152,18
2019,62613,18
2019,12649,18
2019,116556,18
2019,25401,18
2019,84545,18
2020,13870,18
2019,75764,18
2020,55992,18
2019,67623,18
2019,56054,18
2020,58952,18
2020,55542,18
2019,65026,18
2019,50130,18
2019,69636,18
2019,54849,18
2019,69278,18
2020,29054,18
2020,69554,18
2020,33024,18
2020,114881,18
2019,49864,18
2019,75805,18
2019,51814,18
2019,61916,18
2019,21577,18
2019,88849,18
2019,32182,18
2020,104059,18
2019,2548,18
2019,116759,18
2019,31439,18
2019,83679,18
2020,24383,18
2019,108957,18
2019,26699,18
2019,72197,18
2019,46910,18
2019,84792,18
2019,24381,18
2019,81295,18
2019,53061,18
2019,63984,18
2020,38886,18
2019,110612,18
2019,28515,18
2019,80899,18
2019,8863,18
2019,113934,18
2020,45762,18
2019,86596,18
2019,10426,18
2019,60918,18
2019,36456,18
2019,98329,18
2019,3314,18
2019,70803,18
2019,56391,18
2019,59901,18
2019,17250,18
2020,114360,18
2019,25506,18
2019,85664,18
2019,45868,18
2019,87343,18
2019,56232,18
2019,86832,18
2019,5160,18
2019,87330,18
2019,25452,18
2019,115737,18
2019,50765,18
2019,71535,18
2019,7600,18
2019,77660,18
2019,36906,18
2019,114360,18
2019,41255,18
2019,99723,18
2019,53948,18
2020,74421,18
2019,36642,18
2020,114015,18
2019,38021,18
2019,72722,18
2019,18868,18
2019,87810,18
2019,20335,18
2019,114096,18
2019,57603,18
2019,86275,18
2019,38209,18
2019,104424,18
2019,13243,18
2019,80794,18
2019,47804,18
2019,66743,18
2019,9627,18
2019,104427,18
2019,42239,18
2019,111137,18
2019,14775,18
2019,110247,18
2019,45739,18
2019,87620,18
2019,30455,18
2020,85851,18
2019,48125,18
2020,95809,18
2019,2293,18
2019,77459,18
2019,13269,18
2019,112747,18
2019,48354,18
2019,80299,18
2020,22987,18
2019,80011,18
2019,54318,18
2019,94449,18
2019,57566,18
2019,105438,18
2019,30941,18
2019,107638,18
2019,8601,18
2019,74732,18
2019,53843,18
2019,100387,18
2019,30150,18
2019,112773,18
2019,42351,18
2019,112496,18
2020,109952,18
2020,113768,18
2019,113914,18
2019,72822,18
2019,67988,18
2020,88062,18
2019,117365,17
2019,78620,17
2019,45900,17
2020,86269,17
2020,1853,17
2019,93073,17
2019,10485,17
2019,111722,17
2019,29146,17
2020,69129,17
2020,34147,17
2020,80428,17
2019,56158,17
2020,80039,17
2019,46057,17
2019,112473,17
2019,14333,17
2019,103648,17
2019,3169,17
2020,87220,17
2020,49262,17
2019,66385,17
2019,1029,17
2019,103667,17
2019,35113,17
2019,76731,17
2020,26721,17
2019,70353,17
2019,33147,17
2019,98523,17
2019,27349,17
2019,106107,17
2019,3862,17
2019,91671,17
2019,56284,17
2019,106824,17
2019,29515,17
2019,87631,17
2019,1664,17
2019,96048,17
2019,12985,17
2019,97026,17
2019,24089,17
2019,76610,17
2019,5203,17
2020,113482,17
2019,40249,17
2020,78287,17
2019,33622,17
2019,66232,17
2019,39156,17
2019,87134,17
2019,39213,17
2020,78325,17
2019,45148,17
2019,60043,17
2019,14052,17
2020,96750,17
2019,29118,17
2020,95997,17
2019,6884,17
2019,111108,17
2019,21382,17
2020,110613,17
2019,33881,17
2019,72238,17
2019,12489,17
2019,92350,17
2019,30453,17
2019,72273,17
2020,26115,17
2019,107989,17
2019,9642,17
2019,91832,17
2019,35890,17
2019,71796,17
2019,32156,17
2019,96560,17
2019,6330,17
2019,65582,17
2019,21340,17
2019,92541,17
2020,1652,17
2020,67019,17
2020,22319,17
2020,114685,17
2019,51651,17
2019,113576,17
2019,31724,17
2019,95089,17
2019,10643,17
2019,98760,17
2019,14283,17
2019,94753,17
2019,51327,17
2019,110357,17
2019,44624,17
2019,117105,17
2019,51605,17
2019,67887,17
2019,39937,17
2020,107748,17
2019,26229,17
2019,98812,17
2019,17434,17
2019,98683,17
2019,10392,17
2019,98258,17
2020,55707,17
2019,68485,17
2019,49890,17
2019,77560,17
2020,45021,17
2019,69087,17
2019,50017,17
2019,113345,17
2019,20663,17
2019,82426,17
2019,38041,17
2019,80147,17
2019,55023,17
2019,60709,17
2019,6727,17
2019,68552,17
2019,35389,17
2019,80317,17
2020,13888,17
2020,102413,17
2019,46694,17
2019,72624,17
2019,36927,17
2019,60616,17
2019,47611,17
2019,113740,17
2019,18544,17
2019,112154,17
2019,20172,17
2019,84756,17
2019,34611,17
2019,109858,17
2019,31079,17
2019,89778,17
2019,47686,17
2019,99893,17
2019,8898,17
2020,59415,17
2019,39866,17
2020,66216,17
2019,29806,17
2019,79525,17
2019,57655,17
2019,65054,17
2019,39359,17
2020,109005,17
2019,42727,17
2019,81237,17
2020,13584,17
2020,95823,17
2020,17820,17
2019,113979,17
2019,6837,17
2019,73084,17
2019,42769,17
2020,109394,17
2020,52690,17
2020,97514,17
2019,17332,17
2019,107726,17
2019,1319,17
2019,84535,17
2019,27471,17
2019,112171,17
2019,14373,17
2019,91505,17
2019,18582,17
2019,97103,17
2019,22377,17
2019,65802,17
2019,34648,17
2019,111330,17
2020,5307,17
2019,101463,17
2019,9890,17
2020,112019,17
2019,38761,17
2019,112749,17
2019,16998,17
2019,79473,17
2019,4979,17
2020,84261,17
2019,1215,17
2020,84640,17
2019,10351,17
2019,84705,17
2019,21984,17
2019,91614,17
2019,6266,17
2019,66916,17
2019,18747,17
2020,116242,17
2019,72774,17
2020,83899,17
2019,86135,17
2019,66271,17
2019,65857,17
2020,70651,17
2019,100010,17
2020,66513,17
2019,62180,17
2020,77309,17
2019,65078,17
2019,100826,17
2019,105803,17
2019,107493,17
2019,66991,17
2019,72698,17
2019,84584,17
2020,85895,17
2019,61313,17
2019,81536,17
2019,97471,17
2020,118161,16
2019,95136,16
2019,117537,16
2019,103355,16
2020,57135,16
2019,100299,16
2019,54904,16
2019,101048,16
2020,54429,16
2019,86144,16
2019,34946,16
2019,84897,16
2019,2255,16
2019,115226,16
2019,29026,16
2019,116167,16
2019,46239,16
2019,100723,16
2019,175,16
2019,82954,16
2019,2178,16
2019,96145,16
2019,40917,16
2019,82999,16
2019,18740,16
2019,100718,16
2019,25252,16
2019,95214,16
2019,19466,16
2019,112871,16
2019,10002,16
2019,97586,16
2019,49818,16
2019,97720,16
2019,49821,16
2019,106482,16
2019,54334,16
2020,92262,16
2019,16166,16
2019,98679,16
2020,11634,16
2019,103591,16
2019,16245,16
2019,103275,16
2019,40232,16
2019,96328,16
2019,43868,16
2019,110819,16
2019,13895,16
2019,112827,16
2020,25309,16
2019,88222,16
2019,21561,16
2019,112858,16
2019,47559,16
2019,103131,16
2019,2471,16
2019,91497,16
2019,55302,16
2019,100090,16
2019,48952,16
2020,92996,16
2019,21371,16
2020,99643,16
2019,10029,16
2019,115255,16
2020,24887,16
2019,108536,16
2019,31528,16
2020,111526,16
2019,10657,16
2019,95823,16
2019,21401,16
2019,83676,16
2019,22426,16
2019,102102,16
2019,57396,16
2019,89004,16
2019,46643,16
2019,83740,16
2020,12420,16
2019,84045,16
2019,38964,16
2020,83972,16
2019,15295,16
2020,91620,16
2019,6061,16
2020,98044,16
2019,36290,16
2019,104133,16
2019,22540,16
2019,116744,16
2019,2055,16
2019,116690,16
2019,21176,16
2019,115366,16
2019,16383,16
2019,108931,16
2020,36484,16
2019,115034,16
2019,57414,16
2019,102369,16
2019,16139,16
2019,92996,16
2020,54987,16
2020,95347,16
2019,650,16
2019,101256,16
2019,31634,16
2019,111994,16
2019,17375,16
2019,113014,16
2019,2715,16
2019,87455,16
2019,52583,16
2019,99916,16
2020,39799,16
2019,99835,16
2020,22773,16
2020,104144,16
2019,11823,16
2019,112572,16
2019,56335,16
2019,112004,16
2019,17233,16
2019,112319,16
2019,3228,16
2020,89996,16
2020,24179,16
2020,93539,16
2019,7328,16
2019,113015,16
2019,28581,16
2020,97240,16
2019,9826,16
2019,106785,16
2019,23707,16
2020,89581,16
2019,26188,16
2020,99657,16
2020,54688,16
2019,91506,16
2020,14021,16
2019,99462,16
2019,4694,16
2019,117251,16
2019,7695,16
2019,76807,16
2019,23853,16
2019,81996,16
2019,45207,16
2019,70928,16
2019,56732,16
2019,68553,16
2019,2420,16
2019,73945,16
2019,4229,16
2019,69414,16
2020,7218,16
2019,80651,16
2019,31853,16
2019,68628,16
2020,3219,16
2020,75698,16
2019,25963,16
2020,70329,16
2019,30834,16
2019,75755,16
2019,57844,16
2019,60702,16
2019,19735,16
2019,74543,16
2019,32298,16
2019,75698,16
2020,41895,16
2019,58819,16
2019,51866,16
2019,71871,16
2019,37710,16
2020,79325,16
2019,21216,16
2019,67691,16
2019,14829,16
2019,61990,16
2019,2256,16
2019,67741,16
2019,36877,16
2019,75850,16
2019,27188,16
2020,68519,16
2019,34219,16
2019,62261,16
2020,1033,16
2020,81311,16
2019,26250,16
2020,76675,16
2019,27077,16
2019,62162,16
2019,55947,16
2019,60563,16
2019,57135,16
2019,62602,16
2019,5988,16
2019,67863,16
2019,53175,16
2019,75912,16
2019,46330,16
2019,74089,16
2019,43179,16
2019,79365,16
2019,6158,16
2019,81403,16
2020,56111,16
2019,66194,16
2019,29674,16
2020,81252,16
2020,30706,16
2019,82318,16
2020,15282,16
2020,64556,16
2019,75581,16
2020,81377,16
2020,59629,16
2019,81810,16
2019,66642,16
2019,80933,16
2019,62999,16
2020,62957,16
2019,63033,16
2019,60133,16
2019,75433,16
2019,63231,16
2020,70626,16
2019,78961,16
2020,74795,16
2020,65890,16
2020,74497,16
2020,118210,15
2020,68702,15
2020,118477,15
2020,95940,15
2019,117496,15
2020,74963,15
2019,118483,15
2019,84359,15
2019,2917,15
2019,96240,15
2019,4917,15
2019,59314,15
2019,8656,15
2019,63915,15
2020,33077,15
2019,82064,15
2019,2570,15
2019,101513,15
2019,44181,15
2019,111640,15
2019,5134,15
2019,98113,15
2019,50774,15
2019,86751,15
2019,4439,15
